Pincode,StateName
403709,GOA
403728,GOA
770015,ODISHA
410208,MAHARASHTRA
400702,MAHARASHTRA
410206,MAHARASHTRA
577418,KARNATAKA
577419,KARNATAKA
577435,KARNATAKA
577421,KARNATAKA
577452,KARNATAKA
577427,KARNATAKA
400707,MAHARASHTRA
410201,MAHARASHTRA
400704,MAHARASHTRA
410101,MAHARASHTRA
410220,MAHARASHTRA
770016,ODISHA
770075,ODISHA
577224,KARNATAKA
576106,KARNATAKA
576108,KARNATAKA
457114,MADHYA PRADESH
695586,KERALA
695614,KERALA
695606,KERALA
695141,KERALA
695615,KERALA
695607,KERALA
695312,KERALA
695021,KERALA
695581,KERALA
695011,KERALA
483775,MADHYA PRADESH
450332,MADHYA PRADESH
422601,MAHARASHTRA
413714,MAHARASHTRA
413738,MAHARASHTRA
413737,MAHARASHTRA
413739,MAHARASHTRA
487225,MADHYA PRADESH
632010,TAMIL NADU
458883,MADHYA PRADESH
416704,MAHARASHTRA
415801,MAHARASHTRA
402308,MAHARASHTRA
402403,MAHARASHTRA
752121,ODISHA
576124,KARNATAKA
576120,KARNATAKA
574111,KARNATAKA
574117,KARNATAKA
321615,RAJASTHAN
461111,MADHYA PRADESH
461115,MADHYA PRADESH
461775,MADHYA PRADESH
574119,KARNATAKA
577416,KARNATAKA
577423,KARNATAKA
581129,KARNATAKA
581340,KARNATAKA
581412,KARNATAKA
581346,KARNATAKA
581347,KARNATAKA
581349,KARNATAKA
581450,KARNATAKA
581403,KARNATAKA
485775,MADHYA PRADESH
485226,MADHYA PRADESH
485221,MADHYA PRADESH
485551,MADHYA PRADESH
485778,MADHYA PRADESH
485666,MADHYA PRADESH
485334,MADHYA PRADESH
485113,MADHYA PRADESH
485771,MADHYA PRADESH
485331,MADHYA PRADESH
461223,MADHYA PRADESH
415643,MAHARASHTRA
461771,MADHYA PRADESH
461551,MADHYA PRADESH
461228,MADHYA PRADESH
670595,KERALA
670621,KERALA
670592,KERALA
670602,KERALA
670331,KERALA
670622,KERALA
756129,ODISHA
756163,ODISHA
770037,ODISHA
576225,KARNATAKA
576103,KARNATAKA
574105,KARNATAKA
574113,KARNATAKA
574115,KARNATAKA
574116,KARNATAKA
431703,MAHARASHTRA
466113,MADHYA PRADESH
466118,MADHYA PRADESH
431513,MAHARASHTRA
441907,MAHARASHTRA
441910,MAHARASHTRA
441909,MAHARASHTRA
441110,MAHARASHTRA
422222,MAHARASHTRA
572116,KARNATAKA
624210,TAMIL NADU
691556,KERALA
690520,KERALA
690561,KERALA
624610,TAMIL NADU
412201,MAHARASHTRA
413115,MAHARASHTRA
413802,MAHARASHTRA
412307,MAHARASHTRA
412304,MAHARASHTRA
572223,KARNATAKA
695008,KERALA
695122,KERALA
695102,KERALA
695304,KERALA
695306,KERALA
695608,KERALA
695104,KERALA
481111,MADHYA PRADESH
481102,MADHYA PRADESH
481051,MADHYA PRADESH
481332,MADHYA PRADESH
473551,MADHYA PRADESH
481117,MADHYA PRADESH
481226,MADHYA PRADESH
481224,MADHYA PRADESH
481445,MADHYA PRADESH
481337,MADHYA PRADESH
481115,MADHYA PRADESH
481441,MADHYA PRADESH
481551,MADHYA PRADESH
695144,KERALA
695603,KERALA
695307,KERALA
695604,KERALA
695305,KERALA
695145,KERALA
695583,KERALA
695024,KERALA
695028,KERALA
689641,KERALA
691554,KERALA
689663,KERALA
689621,KERALA
689104,KERALA
481222,MADHYA PRADESH
481116,MADHYA PRADESH
481556,MADHYA PRADESH
431509,MAHARASHTRA
431702,MAHARASHTRA
431508,MAHARASHTRA
431521,MAHARASHTRA
431514,MAHARASHTRA
431505,MAHARASHTRA
431402,MAHARASHTRA
431720,MAHARASHTRA
461441,MADHYA PRADESH
572142,KARNATAKA
572113,KARNATAKA
572118,KARNATAKA
572120,KARNATAKA
572121,KARNATAKA
422006,MAHARASHTRA
422105,MAHARASHTRA
572122,KARNATAKA
572124,KARNATAKA
689571,KERALA
689572,KERALA
431504,MAHARASHTRA
431501,MAHARASHTRA
689590,KERALA
482003,MADHYA PRADESH
482002,MADHYA PRADESH
486550,MADHYA PRADESH
486553,MADHYA PRADESH
486335,MADHYA PRADESH
483105,MADHYA PRADESH
483110,MADHYA PRADESH
483220,MADHYA PRADESH
483113,MADHYA PRADESH
581186,KARNATAKA
581355,KARNATAKA
581401,KARNATAKA
416402,MAHARASHTRA
482021,MADHYA PRADESH
483119,MADHYA PRADESH
482008,MADHYA PRADESH
483501,MADHYA PRADESH
483773,MADHYA PRADESH
486223,MADHYA PRADESH
486450,MADHYA PRADESH
461668,MADHYA PRADESH
690572,KERALA
690512,KERALA
690108,KERALA
690558,KERALA
689509,KERALA
670504,KERALA
416407,MAHARASHTRA
402114,MAHARASHTRA
402203,MAHARASHTRA
485774,MADHYA PRADESH
485446,MADHYA PRADESH
485881,MADHYA PRADESH
415719,MAHARASHTRA
416523,MAHARASHTRA
416522,MAHARASHTRA
416529,MAHARASHTRA
416550,MAHARASHTRA
431209,MAHARASHTRA
444709,MAHARASHTRA
444902,MAHARASHTRA
670009,KERALA
670006,KERALA
670591,KERALA
670593,KERALA
686561,KERALA
686601,KERALA
313038,RAJASTHAN
670613,KERALA
670561,KERALA
670303,KERALA
571416,KARNATAKA
571417,KARNATAKA
571419,KARNATAKA
571422,KARNATAKA
571403,KARNATAKA
571475,KARNATAKA
571446,KARNATAKA
571476,KARNATAKA
571424,KARNATAKA
571425,KARNATAKA
571478,KARNATAKA
571428,KARNATAKA
571430,KARNATAKA
571433,KARNATAKA
571463,KARNATAKA
571402,KARNATAKA
571405,KARNATAKA
571605,KARNATAKA
571448,KARNATAKA
571606,KARNATAKA
571802,KARNATAKA
486117,MADHYA PRADESH
486111,MADHYA PRADESH
486123,MADHYA PRADESH
486331,MADHYA PRADESH
486338,MADHYA PRADESH
486114,MADHYA PRADESH
486005,MADHYA PRADESH
483330,MADHYA PRADESH
483331,MADHYA PRADESH
770070,ODISHA
400708,MAHARASHTRA
400706,MAHARASHTRA
415711,MAHARASHTRA
415208,MAHARASHTRA
415612,MAHARASHTRA
410221,MAHARASHTRA
410207,MAHARASHTRA
410203,MAHARASHTRA
770076,ODISHA
679552,KERALA
679301,KERALA
678583,KERALA
678582,KERALA
679335,KERALA
461110,MADHYA PRADESH
721232,WEST BENGAL
721149,WEST BENGAL
721156,WEST BENGAL
444802,MAHARASHTRA
444711,MAHARASHTRA
444905,MAHARASHTRA
412801,MAHARASHTRA
679123,KERALA
679313,KERALA
680571,KERALA
680669,KERALA
680663,KERALA
680701,KERALA
678591,KERALA
679521,KERALA
679103,KERALA
770022,ODISHA
770024,ODISHA
770013,ODISHA
472337,MADHYA PRADESH
472442,MADHYA PRADESH
472246,MADHYA PRADESH
472336,MADHYA PRADESH
472447,MADHYA PRADESH
637401,TAMIL NADU
636301,TAMIL NADU
637403,TAMIL NADU
636202,TAMIL NADU
636451,TAMIL NADU
415107,MAHARASHTRA
415116,MAHARASHTRA
415022,MAHARASHTRA
571812,KARNATAKA
571436,KARNATAKA
483770,MADHYA PRADESH
483222,MADHYA PRADESH
483880,MADHYA PRADESH
483336,MADHYA PRADESH
283114,UTTAR PRADESH
283126,UTTAR PRADESH
473249,MADHYA PRADESH
473118,MADHYA PRADESH
473222,MADHYA PRADESH
473287,MADHYA PRADESH
571421,KARNATAKA
571450,KARNATAKA
636354,TAMIL NADU
637502,TAMIL NADU
473113,MADHYA PRADESH
679330,KERALA
679329,KERALA
673637,KERALA
572125,KARNATAKA
572127,KARNATAKA
572128,KARNATAKA
423303,MAHARASHTRA
423501,MAHARASHTRA
450991,MADHYA PRADESH
450051,MADHYA PRADESH
413216,MAHARASHTRA
770073,ODISHA
768108,ODISHA
770019,ODISHA
770018,ODISHA
770012,ODISHA
770017,ODISHA
415729,MAHARASHTRA
415519,MAHARASHTRA
415513,MAHARASHTRA
412805,MAHARASHTRA
415013,MAHARASHTRA
415523,MAHARASHTRA
415525,MAHARASHTRA
444708,MAHARASHTRA
571429,KARNATAKA
571418,KARNATAKA
752085,ODISHA
721260,WEST BENGAL
721140,WEST BENGAL
574143,KARNATAKA
574144,KARNATAKA
574151,KARNATAKA
574153,KARNATAKA
574199,KARNATAKA
575007,KARNATAKA
575029,KARNATAKA
577544,KARNATAKA
574141,KARNATAKA
574142,KARNATAKA
570010,KARNATAKA
283123,UTTAR PRADESH
282007,UTTAR PRADESH
282006,UTTAR PRADESH
282009,UTTAR PRADESH
283101,UTTAR PRADESH
283102,UTTAR PRADESH
415610,MAHARASHTRA
415620,MAHARASHTRA
415617,MAHARASHTRA
416701,MAHARASHTRA
415639,MAHARASHTRA
415806,MAHARASHTRA
416705,MAHARASHTRA
444915,MAHARASHTRA
444901,MAHARASHTRA
689103,KERALA
689108,KERALA
473110,MADHYA PRADESH
688011,KERALA
444707,MAHARASHTRA
444710,MAHARASHTRA
444903,MAHARASHTRA
444801,MAHARASHTRA
473885,MADHYA PRADESH
473585,MADHYA PRADESH
473793,MADHYA PRADESH
473665,MADHYA PRADESH
473774,MADHYA PRADESH
283105,UTTAR PRADESH
445109,MAHARASHTRA
445103,MAHARASHTRA
445101,MAHARASHTRA
415502,MAHARASHTRA
415511,MAHARASHTRA
415522,MAHARASHTRA
415003,MAHARASHTRA
415002,MAHARASHTRA
415010,MAHARASHTRA
415209,MAHARASHTRA
415520,MAHARASHTRA
224001,UTTAR PRADESH
224225,UTTAR PRADESH
224121,UTTAR PRADESH
575023,KARNATAKA
575028,KARNATAKA
282002,UTTAR PRADESH
283110,UTTAR PRADESH
756128,ODISHA
756118,ODISHA
752092,ODISHA
752025,ODISHA
752068,ODISHA
752077,ODISHA
752090,ODISHA
767039,ODISHA
416626,MAHARASHTRA
752078,ODISHA
423202,MAHARASHTRA
416709,MAHARASHTRA
415802,MAHARASHTRA
752093,ODISHA
415508,MAHARASHTRA
415211,MAHARASHTRA
415112,MAHARASHTRA
415540,MAHARASHTRA
415507,MAHARASHTRA
415103,MAHARASHTRA
465669,MADHYA PRADESH
574146,KARNATAKA
574154,KARNATAKA
575030,KARNATAKA
574150,KARNATAKA
575014,KARNATAKA
224123,UTTAR PRADESH
224126,UTTAR PRADESH
224127,UTTAR PRADESH
224202,UTTAR PRADESH
412312,MAHARASHTRA
412212,MAHARASHTRA
413114,MAHARASHTRA
412214,MAHARASHTRA
412107,MAHARASHTRA
412108,MAHARASHTRA
412115,MAHARASHTRA
465683,MADHYA PRADESH
402303,MAHARASHTRA
402108,MAHARASHTRA
402208,MAHARASHTRA
402116,MAHARASHTRA
416401,MAHARASHTRA
416409,MAHARASHTRA
402109,MAHARASHTRA
445201,MAHARASHTRA
445202,MAHARASHTRA
445207,MAHARASHTRA
445203,MAHARASHTRA
445230,MAHARASHTRA
445301,MAHARASHTRA
445001,MAHARASHTRA
445209,MAHARASHTRA
445105,MAHARASHTRA
445401,MAHARASHTRA
413725,MAHARASHTRA
413720,MAHARASHTRA
422611,MAHARASHTRA
762018,ODISHA
224116,UTTAR PRADESH
224204,UTTAR PRADESH
224209,UTTAR PRADESH
224135,UTTAR PRADESH
224189,UTTAR PRADESH
314801,RAJASTHAN
314030,RAJASTHAN
314035,RAJASTHAN
314036,RAJASTHAN
475661,MADHYA PRADESH
224141,UTTAR PRADESH
224208,UTTAR PRADESH
224228,UTTAR PRADESH
224206,UTTAR PRADESH
342311,RAJASTHAN
342901,RAJASTHAN
636204,TAMIL NADU
636006,TAMIL NADU
331304,RAJASTHAN
331022,RAJASTHAN
412104,MAHARASHTRA
410505,MAHARASHTRA
412209,MAHARASHTRA
412301,MAHARASHTRA
410516,MAHARASHTRA
412210,MAHARASHTRA
413116,MAHARASHTRA
412204,MAHARASHTRA
410506,MAHARASHTRA
412208,MAHARASHTRA
410507,MAHARASHTRA
412202,MAHARASHTRA
412402,MAHARASHTRA
412103,MAHARASHTRA
412106,MAHARASHTRA
412305,MAHARASHTRA
412311,MAHARASHTRA
410512,MAHARASHTRA
636111,TAMIL NADU
636122,TAMIL NADU
636308,TAMIL NADU
636601,TAMIL NADU
636602,TAMIL NADU
752013,ODISHA
752016,ODISHA
752094,ODISHA
752079,ODISHA
752070,ODISHA
752083,ODISHA
679327,KERALA
679328,KERALA
464551,MADHYA PRADESH
676551,KERALA
676504,KERALA
636404,TAMIL NADU
636501,TAMIL NADU
636351,TAMIL NADU
636309,TAMIL NADU
636012,TAMIL NADU
636303,TAMIL NADU
412308,MAHARASHTRA
412412,MAHARASHTRA
676503,KERALA
676562,KERALA
636452,TAMIL NADU
636458,TAMIL NADU
636011,TAMIL NADU
636302,TAMIL NADU
636009,TAMIL NADU
752081,ODISHA
752026,ODISHA
752065,ODISHA
752080,ODISHA
752091,ODISHA
415510,MAHARASHTRA
147004,PUNJAB
401405,MAHARASHTRA
331501,RAJASTHAN
331502,RAJASTHAN
413401,MAHARASHTRA
442001,MAHARASHTRA
442307,MAHARASHTRA
764045,ODISHA
764044,ODISHA
445210,MAHARASHTRA
445205,MAHARASHTRA
445303,MAHARASHTRA
415312,MAHARASHTRA
415539,MAHARASHTRA
415205,MAHARASHTRA
415106,MAHARASHTRA
415102,MAHARASHTRA
415538,MAHARASHTRA
415509,MAHARASHTRA
686602,KERALA
686016,KERALA
721144,WEST BENGAL
721160,WEST BENGAL
721242,WEST BENGAL
721253,WEST BENGAL
721146,WEST BENGAL
321601,RAJASTHAN
670005,KERALA
670604,KERALA
415207,MAHARASHTRA
415105,MAHARASHTRA
415111,MAHARASHTRA
486115,MADHYA PRADESH
486440,MADHYA PRADESH
486340,MADHYA PRADESH
486447,MADHYA PRADESH
416506,MAHARASHTRA
416207,MAHARASHTRA
416210,MAHARASHTRA
416216,MAHARASHTRA
147102,PUNJAB
147021,PUNJAB
147201,PUNJAB
333026,RAJASTHAN
333027,RAJASTHAN
333501,RAJASTHAN
442904,MAHARASHTRA
441215,MAHARASHTRA
441212,MAHARASHTRA
413409,MAHARASHTRA
413214,MAHARASHTRA
413226,MAHARASHTRA
413220,MAHARASHTRA
413406,MAHARASHTRA
484224,MADHYA PRADESH
484776,MADHYA PRADESH
761017,ODISHA
761215,ODISHA
761207,ODISHA
761210,ODISHA
761206,ODISHA
761208,ODISHA
761015,ODISHA
761212,ODISHA
761214,ODISHA
761217,ODISHA
679535,KERALA
680686,KERALA
679305,KERALA
678762,KERALA
679302,KERALA
415206,MAHARASHTRA
415512,MAHARASHTRA
415108,MAHARASHTRA
342023,RAJASTHAN
342027,RAJASTHAN
342307,RAJASTHAN
342605,RAJASTHAN
413215,MAHARASHTRA
413253,MAHARASHTRA
413219,MAHARASHTRA
413217,MAHARASHTRA
413221,MAHARASHTRA
413410,MAHARASHTRA
413213,MAHARASHTRA
413227,MAHARASHTRA
413222,MAHARASHTRA
413403,MAHARASHTRA
413404,MAHARASHTRA
413248,MAHARASHTRA
413324,MAHARASHTRA
413224,MAHARASHTRA
413002,MAHARASHTRA
413008,MAHARASHTRA
486003,MADHYA PRADESH
458116,MADHYA PRADESH
458113,MADHYA PRADESH
670012,KERALA
670601,KERALA
690103,KERALA
342603,RAJASTHAN
151210,PUNJAB
152115,PUNJAB
152031,PUNJAB
152101,PUNJAB
344035,RAJASTHAN
333023,RAJASTHAN
333502,RAJASTHAN
333024,RAJASTHAN
333033,RAJASTHAN
147202,PUNJAB
450554,MADHYA PRADESH
413255,MAHARASHTRA
143402,PUNJAB
758017,ODISHA
758047,ODISHA
758016,ODISHA
758043,ODISHA
758076,ODISHA
758045,ODISHA
416218,MAHARASHTRA
689595,KERALA
482056,MADHYA PRADESH
679554,KERALA
403507,GOA
403004,GOA
403510,GOA
403512,GOA
690540,KERALA
690521,KERALA
403511,GOA
403505,GOA
403506,GOA
141127,PUNJAB
416120,MAHARASHTRA
416107,MAHARASHTRA
416138,MAHARASHTRA
416109,MAHARASHTRA
416209,MAHARASHTRA
770023,ODISHA
403107,GOA
403401,GOA
403406,GOA
416507,MAHARASHTRA
331504,RAJASTHAN
331518,RAJASTHAN
331505,RAJASTHAN
331802,RAJASTHAN
482051,MADHYA PRADESH
483053,MADHYA PRADESH
482005,MADHYA PRADESH
331506,RAJASTHAN
331517,RAJASTHAN
495001,CHHATTISGARH
688005,KERALA
688007,KERALA
689109,KERALA
485112,MADHYA PRADESH
581187,KARNATAKA
415805,MAHARASHTRA
415609,MAHARASHTRA
344801,RAJASTHAN
344027,RAJASTHAN
151205,PUNJAB
151213,PUNJAB
151202,PUNJAB
151204,PUNJAB
344502,RAJASTHAN
344012,RAJASTHAN
344021,RAJASTHAN
344708,RAJASTHAN
695301,KERALA
695004,KERALA
695309,KERALA
695313,KERALA
695146,KERALA
695589,KERALA
695143,KERALA
689502,KERALA
689677,KERALA
689585,KERALA
689110,KERALA
224183,UTTAR PRADESH
224186,UTTAR PRADESH
224227,UTTAR PRADESH
224190,UTTAR PRADESH
402202,MAHARASHTRA
416524,MAHARASHTRA
416420,MAHARASHTRA
670007,KERALA
670594,KERALA
670011,KERALA
670003,KERALA
670611,KERALA
721136,WEST BENGAL
721166,WEST BENGAL
689541,KERALA
691525,KERALA
759104,ODISHA
673017,KERALA
676561,KERALA
676528,KERALA
676303,KERALA
676106,KERALA
676302,KERALA
676320,KERALA
676103,KERALA
676105,KERALA
676301,KERALA
676306,KERALA
676311,KERALA
676502,KERALA
458110,MADHYA PRADESH
458118,MADHYA PRADESH
444804,MAHARASHTRA
415615,MAHARASHTRA
413412,MAHARASHTRA
413402,MAHARASHTRA
441223,MAHARASHTRA
764040,ODISHA
444907,MAHARASHTRA
410202,MAHARASHTRA
570028,KARNATAKA
495677,CHHATTISGARH
758020,ODISHA
758018,ODISHA
758030,ODISHA
758026,ODISHA
758019,ODISHA
143111,PUNJAB
143022,PUNJAB
143601,PUNJAB
758021,ODISHA
758038,ODISHA
758035,ODISHA
758080,ODISHA
758041,ODISHA
673640,KERALA
673636,KERALA
473111,MADHYA PRADESH
473226,MADHYA PRADESH
689650,KERALA
689668,KERALA
689106,KERALA
689105,KERALA
412110,MAHARASHTRA
412207,MAHARASHTRA
412215,MAHARASHTRA
410501,MAHARASHTRA
413801,MAHARASHTRA
412101,MAHARASHTRA
410509,MAHARASHTRA
412408,MAHARASHTRA
411025,MAHARASHTRA
413106,MAHARASHTRA
412303,MAHARASHTRA
410502,MAHARASHTRA
576101,KARNATAKA
574118,KARNATAKA
581453,KARNATAKA
445323,MAHARASHTRA
445211,MAHARASHTRA
445102,MAHARASHTRA
413715,MAHARASHTRA
445110,MAHARASHTRA
412404,MAHARASHTRA
410515,MAHARASHTRA
410405,MAHARASHTRA
412203,MAHARASHTRA
442102,MAHARASHTRA
590006,KARNATAKA
590001,KARNATAKA
591113,KARNATAKA
758078,ODISHA
624801,TAMIL NADU
624005,TAMIL NADU
144801,PUNJAB
144629,PUNJAB
314402,RAJASTHAN
314804,RAJASTHAN
152025,PUNJAB
576111,KARNATAKA
757026,ODISHA
757074,ODISHA
757025,ODISHA
757087,ODISHA
410511,MAHARASHTRA
412306,MAHARASHTRA
575015,KARNATAKA
575013,KARNATAKA
576121,KARNATAKA
575010,KARNATAKA
574509,KARNATAKA
344044,RAJASTHAN
344037,RAJASTHAN
590016,KARNATAKA
590019,KARNATAKA
768027,ODISHA
768038,ODISHA
583101,KARNATAKA
344501,RAJASTHAN
344031,RAJASTHAN
344026,RAJASTHAN
500045,TELANGANA
500004,TELANGANA
500033,TELANGANA
500082,TELANGANA
500028,TELANGANA
147005,PUNJAB
331507,RAJASTHAN
147203,PUNJAB
416143,MAHARASHTRA
416101,MAHARASHTRA
416114,MAHARASHTRA
458339,MADHYA PRADESH
458553,MADHYA PRADESH
148022,PUNJAB
148017,PUNJAB
148026,PUNJAB
148029,PUNJAB
148030,PUNJAB
148024,PUNJAB
403110,GOA
403104,GOA
403105,GOA
623513,TAMIL NADU
623514,TAMIL NADU
623515,TAMIL NADU
623516,TAMIL NADU
623517,TAMIL NADU
623519,TAMIL NADU
623308,TAMIL NADU
623403,TAMIL NADU
334001,RAJASTHAN
575018,KARNATAKA
574145,KARNATAKA
575022,KARNATAKA
575017,KARNATAKA
314027,RAJASTHAN
136118,HARYANA
136134,HARYANA
757014,ODISHA
757018,ODISHA
587331,KARNATAKA
151507,PUNJAB
151302,PUNJAB
151501,PUNJAB
151005,PUNJAB
151206,PUNJAB
151508,PUNJAB
151504,PUNJAB
151101,PUNJAB
757021,ODISHA
757075,ODISHA
757082,ODISHA
757023,ODISHA
757086,ODISHA
757093,ODISHA
623521,TAMIL NADU
623523,TAMIL NADU
484774,MADHYA PRADESH
484110,MADHYA PRADESH
484660,MADHYA PRADESH
637201,TAMIL NADU
637202,TAMIL NADU
637213,TAMIL NADU
637203,TAMIL NADU
637204,TAMIL NADU
637214,TAMIL NADU
637205,TAMIL NADU
623537,TAMIL NADU
623525,TAMIL NADU
623503,TAMIL NADU
623538,TAMIL NADU
623528,TAMIL NADU
623532,TAMIL NADU
623531,TAMIL NADU
623407,TAMIL NADU
623530,TAMIL NADU
623534,TAMIL NADU
623533,TAMIL NADU
623504,TAMIL NADU
403403,GOA
403513,GOA
403108,GOA
403530,GOA
314401,RAJASTHAN
314011,RAJASTHAN
314406,RAJASTHAN
314038,RAJASTHAN
314034,RAJASTHAN
334305,RAJASTHAN
334021,RAJASTHAN
334801,RAJASTHAN
334303,RAJASTHAN
575008,KARNATAKA
416111,MAHARASHTRA
416106,MAHARASHTRA
416104,MAHARASHTRA
416103,MAHARASHTRA
416112,MAHARASHTRA
416205,MAHARASHTRA
416001,MAHARASHTRA
416230,MAHARASHTRA
575019,KARNATAKA
490001,CHHATTISGARH
144701,PUNJAB
144041,PUNJAB
144040,PUNJAB
343030,RAJASTHAN
343049,RAJASTHAN
343042,RAJASTHAN
689107,KERALA
689589,KERALA
314022,RAJASTHAN
689588,KERALA
601103,TAMIL NADU
605101,TAMIL NADU
605104,TAMIL NADU
605014,TAMIL NADU
605007,TAMIL NADU
758032,ODISHA
758085,ODISHA
758086,ODISHA
758087,ODISHA
147104,PUNJAB
140406,PUNJAB
403114,GOA
403404,GOA
590011,KARNATAKA
590017,KARNATAKA
141126,PUNJAB
403115,GOA
403517,GOA
314024,RAJASTHAN
140408,PUNJAB
307501,RAJASTHAN
307026,RAJASTHAN
307032,RAJASTHAN
307511,RAJASTHAN
307031,RAJASTHAN
307512,RAJASTHAN
307801,RAJASTHAN
307019,RAJASTHAN
307802,RAJASTHAN
307513,RAJASTHAN
495452,CHHATTISGARH
495444,CHHATTISGARH
224133,UTTAR PRADESH
422308,MAHARASHTRA
331503,RAJASTHAN
757052,ODISHA
757040,ODISHA
757019,ODISHA
151502,PUNJAB
151201,PUNJAB
151506,PUNJAB
151510,PUNJAB
124001,HARYANA
321023,RAJASTHAN
321022,RAJASTHAN
321201,RAJASTHAN
321602,RAJASTHAN
416203,MAHARASHTRA
623522,TAMIL NADU
795128,MANIPUR
231305,UTTAR PRADESH
490026,CHHATTISGARH
151208,PUNJAB
344043,RAJASTHAN
415104,MAHARASHTRA
341516,RAJASTHAN
341304,RAJASTHAN
341318,RAJASTHAN
341508,RAJASTHAN
341519,RAJASTHAN
458468,MADHYA PRADESH
209745,UTTAR PRADESH
209747,UTTAR PRADESH
209735,UTTAR PRADESH
413304,MAHARASHTRA
413101,MAHARASHTRA
413212,MAHARASHTRA
413322,MAHARASHTRA
413309,MAHARASHTRA
413202,MAHARASHTRA
413302,MAHARASHTRA
413203,MAHARASHTRA
209727,UTTAR PRADESH
209728,UTTAR PRADESH
457555,MADHYA PRADESH
457441,MADHYA PRADESH
457226,MADHYA PRADESH
457340,MADHYA PRADESH
457119,MADHYA PRADESH
457222,MADHYA PRADESH
457331,MADHYA PRADESH
457336,MADHYA PRADESH
457550,MADHYA PRADESH
224235,UTTAR PRADESH
490011,CHHATTISGARH
410513,MAHARASHTRA
412109,MAHARASHTRA
410402,MAHARASHTRA
575011,KARNATAKA
637503,TAMIL NADU
637206,TAMIL NADU
638008,TAMIL NADU
637207,TAMIL NADU
637208,TAMIL NADU
637209,TAMIL NADU
484116,MADHYA PRADESH
522101,ANDHRA PRADESH
484440,MADHYA PRADESH
457333,MADHYA PRADESH
457118,MADHYA PRADESH
465661,MADHYA PRADESH
333001,RAJASTHAN
341503,RAJASTHAN
757083,ODISHA
416528,MAHARASHTRA
413006,MAHARASHTRA
331025,RAJASTHAN
333021,RAJASTHAN
333303,RAJASTHAN
333701,RAJASTHAN
333011,RAJASTHAN
333707,RAJASTHAN
333305,RAJASTHAN
422305,MAHARASHTRA
416110,MAHARASHTRA
416146,MAHARASHTRA
416121,MAHARASHTRA
416108,MAHARASHTRA
416231,MAHARASHTRA
416005,MAHARASHTRA
144624,PUNJAB
416105,MAHARASHTRA
607402,PUDUCHERRY
605004,PUDUCHERRY
605106,PUDUCHERRY
605010,PUDUCHERRY
605009,PUDUCHERRY
641663,TAMIL NADU
641664,TAMIL NADU
641607,TAMIL NADU
641606,TAMIL NADU
143119,PUNJAB
758082,ODISHA
413223,MAHARASHTRA
451447,MADHYA PRADESH
451666,MADHYA PRADESH
416102,MAHARASHTRA
416113,MAHARASHTRA
344703,RAJASTHAN
458664,MADHYA PRADESH
124507,HARYANA
124141,HARYANA
484444,MADHYA PRADESH
484334,MADHYA PRADESH
637101,TAMIL NADU
623536,TAMIL NADU
623524,TAMIL NADU
623526,TAMIL NADU
623409,TAMIL NADU
623315,TAMIL NADU
583153,KARNATAKA
148102,PUNJAB
403103,GOA
637102,TAMIL NADU
637107,TAMIL NADU
637303,TAMIL NADU
637302,TAMIL NADU
637301,TAMIL NADU
638183,TAMIL NADU
484330,MADHYA PRADESH
484881,MADHYA PRADESH
484886,MADHYA PRADESH
484887,MADHYA PRADESH
484336,MADHYA PRADESH
484447,MADHYA PRADESH
484551,MADHYA PRADESH
484770,MADHYA PRADESH
484771,MADHYA PRADESH
484669,MADHYA PRADESH
124513,HARYANA
484665,MADHYA PRADESH
484555,MADHYA PRADESH
679512,KERALA
679505,KERALA
458775,MADHYA PRADESH
458778,MADHYA PRADESH
458667,MADHYA PRADESH
414609,MAHARASHTRA
413716,MAHARASHTRA
422620,MAHARASHTRA
413718,MAHARASHTRA
413717,MAHARASHTRA
413710,MAHARASHTRA
423602,MAHARASHTRA
423601,MAHARASHTRA
422610,MAHARASHTRA
414604,MAHARASHTRA
414603,MAHARASHTRA
678597,KERALA
679306,KERALA
262001,UTTAR PRADESH
400021,MAHARASHTRA
484117,MADHYA PRADESH
413721,MAHARASHTRA
413707,MAHARASHTRA
423107,MAHARASHTRA
413706,MAHARASHTRA
231211,UTTAR PRADESH
231215,UTTAR PRADESH
231213,UTTAR PRADESH
795102,MANIPUR
795127,MANIPUR
457339,MADHYA PRADESH
148105,PUNJAB
630551,TAMIL NADU
637210,TAMIL NADU
321407,RAJASTHAN
313322,RAJASTHAN
313327,RAJASTHAN
313323,RAJASTHAN
313328,RAJASTHAN
313301,RAJASTHAN
313706,RAJASTHAN
758046,ODISHA
799269,TRIPURA
799261,TRIPURA
465449,MADHYA PRADESH
465447,MADHYA PRADESH
441304,MAHARASHTRA
441305,MAHARASHTRA
341515,RAJASTHAN
341305,RAJASTHAN
341517,RAJASTHAN
341306,RAJASTHAN
341507,RAJASTHAN
341506,RAJASTHAN
341533,RAJASTHAN
637304,TAMIL NADU
637103,TAMIL NADU
641669,TAMIL NADU
414505,MAHARASHTRA
451225,MADHYA PRADESH
451111,MADHYA PRADESH
451442,MADHYA PRADESH
451440,MADHYA PRADESH
307803,RAJASTHAN
343040,RAJASTHAN
343041,RAJASTHAN
343022,RAJASTHAN
343024,RAJASTHAN
343021,RAJASTHAN
343048,RAJASTHAN
410406,MAHARASHTRA
314026,RAJASTHAN
314028,RAJASTHAN
301411,RAJASTHAN
301023,RAJASTHAN
